544.6	274.6
544.3	274.8
544.3	275
544	275.2
543.7	275.4
543.3	275.6
543.3	275.8
543	276
542.7	276.2
542.4	276.4
542.4	276.6
541.9	276.8
541.5	277
541.5	277.2
541.3	277.4
540.9	277.6
